           0.1	(   1.146642e+00   0.000000e+00 -4.802753e+00) (   5.733208e+00   0.000000e+00 -5.133327e+00) (   1.146642e+01   0.000000e+00 -5.227777e+00) (   1.719963e+01   0.000000e+00 -1.213889e+00) (   2.293283e+01   0.000000e+00 -1.633998e+00) 
0.2	(   1.146642e+00   0.000000e+00 -4.802605e+00) (   5.733208e+00   0.000000e+00 -5.133289e+00) (   1.146642e+01   0.000000e+00 -5.227773e+00) (   1.719963e+01   0.000000e+00 -1.213891e+00) (   2.293283e+01   0.000000e+00 -1.632521e+00) 
0.3	(   1.146642e+00   0.000000e+00 -4.802273e+00) (   5.733208e+00   0.000000e+00 -5.133205e+00) (   1.146642e+01   0.000000e+00 -5.227765e+00) (   1.719963e+01   0.000000e+00 -1.213897e+00) (   2.293283e+01   0.000000e+00 -1.636462e+00) 
0.4	(   1.146642e+00   0.000000e+00 -4.801706e+00) (   5.733208e+00   0.000000e+00 -5.133061e+00) (   1.146642e+01   0.000000e+00 -5.227749e+00) (   1.719963e+01   0.000000e+00 -1.213905e+00) (   2.293283e+01   0.000000e+00 -1.639335e+00) 
0.5	(   1.146642e+00   0.000000e+00 -4.800870e+00) (   5.733208e+00   0.000000e+00 -5.132842e+00) (   1.146642e+01   0.000000e+00 -5.227725e+00) (   1.719963e+01   0.000000e+00 -1.213920e+00) (   2.293283e+01   0.000000e+00 -1.651792e+00) 
0.6	(   1.146642e+00   0.000000e+00 -4.799760e+00) (   5.733208e+00   0.000000e+00 -5.132540e+00) (   1.146642e+01   0.000000e+00 -5.227690e+00) (   1.719963e+01   0.000000e+00 -1.213939e+00) (   2.293283e+01   0.000000e+00 -1.652353e+00) 
0.7	(   1.146642e+00   0.000000e+00 -4.798413e+00) (   5.733208e+00   0.000000e+00 -5.132150e+00) (   1.146642e+01   0.000000e+00 -5.227642e+00) (   1.719963e+01   0.000000e+00 -1.213963e+00) (   2.293283e+01   0.000000e+00 -1.649348e+00) 
0.8	(   1.146642e+00   0.000000e+00 -4.796905e+00) (   5.733208e+00   0.000000e+00 -5.131673e+00) (   1.146642e+01   0.000000e+00 -5.227580e+00) (   1.719963e+01   0.000000e+00 -1.213996e+00) (   2.293283e+01   0.000000e+00 -1.665162e+00) 
0.9	(   1.146642e+00   0.000000e+00 -4.795354e+00) (   5.733208e+00   0.000000e+00 -5.131111e+00) (   1.146642e+01   0.000000e+00 -5.227501e+00) (   1.719963e+01   0.000000e+00 -1.214039e+00) (   2.293283e+01   0.000000e+00 -1.665693e+00) 
1	(   1.146642e+00   0.000000e+00 -4.793923e+00) (   5.733208e+00   0.000000e+00 -5.130474e+00) (   1.146642e+01   0.000000e+00 -5.227405e+00) (   1.719963e+01   0.000000e+00 -1.214093e+00) (   2.293283e+01   0.000000e+00 -1.667605e+00) 
1.1	(   1.146642e+00   0.000000e+00 -4.792819e+00) (   5.733208e+00   0.000000e+00 -5.129777e+00) (   1.146642e+01   0.000000e+00 -5.227291e+00) (   1.719963e+01   0.000000e+00 -1.214158e+00) (   2.293283e+01   0.000000e+00 -1.667260e+00) 
1.2	(   1.146642e+00   0.000000e+00 -4.792271e+00) (   5.733208e+00   0.000000e+00 -5.129040e+00) (   1.146642e+01   0.000000e+00 -5.227157e+00) (   1.719963e+01   0.000000e+00 -1.214237e+00) (   2.293283e+01   0.000000e+00 -1.665773e+00) 
1.3	(   1.146642e+00   0.000000e+00 -4.792512e+00) (   5.733208e+00   0.000000e+00 -5.128289e+00) (   1.146642e+01   0.000000e+00 -5.227003e+00) (   1.719963e+01   0.000000e+00 -1.214326e+00) (   2.293283e+01   0.000000e+00 -1.663606e+00) 
1.4	(   1.146642e+00   0.000000e+00 -4.793739e+00) (   5.733208e+00   0.000000e+00 -5.127558e+00) (   1.146642e+01   0.000000e+00 -5.226829e+00) (   1.719963e+01   0.000000e+00 -1.214427e+00) (   2.293283e+01   0.000000e+00 -1.664684e+00) 
1.5	(   1.146642e+00   0.000000e+00 -4.796082e+00) (   5.733208e+00   0.000000e+00 -5.126884e+00) (   1.146642e+01   0.000000e+00 -5.226638e+00) (   1.719963e+01   0.000000e+00 -1.214534e+00) (   2.293283e+01   0.000000e+00 -1.660806e+00) 
1.6	(   1.146642e+00   0.000000e+00 -4.799577e+00) (   5.733208e+00   0.000000e+00 -5.126319e+00) (   1.146642e+01   0.000000e+00 -5.226432e+00) (   1.719963e+01   0.000000e+00 -1.214643e+00) (   2.293283e+01   0.000000e+00 -1.655506e+00) 
1.7	(   1.146642e+00   0.000000e+00 -4.804131e+00) (   5.733208e+00   0.000000e+00 -5.125924e+00) (   1.146642e+01   0.000000e+00 -5.226216e+00) (   1.719963e+01   0.000000e+00 -1.214754e+00) (   2.293283e+01   0.000000e+00 -1.651432e+00) 
1.8	(   1.146642e+00   0.000000e+00 -4.809507e+00) (   5.733208e+00   0.000000e+00 -5.125763e+00) (   1.146642e+01   0.000000e+00 -5.225997e+00) (   1.719963e+01   0.000000e+00 -1.214855e+00) (   2.293283e+01   0.000000e+00 -1.648047e+00) 
1.9	(   1.146642e+00   0.000000e+00 -4.815296e+00) (   5.733208e+00   0.000000e+00 -5.125889e+00) (   1.146642e+01   0.000000e+00 -5.225781e+00) (   1.719963e+01   0.000000e+00 -1.214940e+00) (   2.293283e+01   0.000000e+00 -1.646058e+00) 
2	(   1.146642e+00   0.000000e+00 -4.821032e+00) (   5.733208e+00   0.000000e+00 -5.126355e+00) (   1.146642e+01   0.000000e+00 -5.225577e+00) (   1.719963e+01   0.000000e+00 -1.215001e+00) (   2.293283e+01   0.000000e+00 -1.645336e+00) 
2.1	(   1.146642e+00   0.000000e+00 -4.826245e+00) (   5.733208e+00   0.000000e+00 -5.127220e+00) (   1.146642e+01   0.000000e+00 -5.225396e+00) (   1.719963e+01   0.000000e+00 -1.215034e+00) (   2.293283e+01   0.000000e+00 -1.644807e+00) 
2.2	(   1.146642e+00   0.000000e+00 -4.830533e+00) (   5.733208e+00   0.000000e+00 -5.128545e+00) (   1.146642e+01   0.000000e+00 -5.225252e+00) (   1.719963e+01   0.000000e+00 -1.215035e+00) (   2.293283e+01   0.000000e+00 -1.644361e+00) 
2.3	(   1.146642e+00   0.000000e+00 -4.833537e+00) (   5.733208e+00   0.000000e+00 -5.130375e+00) (   1.146642e+01   0.000000e+00 -5.225160e+00) (   1.719963e+01   0.000000e+00 -1.215000e+00) (   2.293283e+01   0.000000e+00 -1.644085e+00) 
2.4	(   1.146642e+00   0.000000e+00 -4.834925e+00) (   5.733208e+00   0.000000e+00 -5.132730e+00) (   1.146642e+01   0.000000e+00 -5.225138e+00) (   1.719963e+01   0.000000e+00 -1.214930e+00) (   2.293283e+01   0.000000e+00 -1.643872e+00) 
2.5	(   1.146642e+00   0.000000e+00 -4.834410e+00) (   5.733208e+00   0.000000e+00 -5.135605e+00) (   1.146642e+01   0.000000e+00 -5.225201e+00) (   1.719963e+01   0.000000e+00 -1.214828e+00) (   2.293283e+01   0.000000e+00 -1.643717e+00) 
2.6	(   1.146642e+00   0.000000e+00 -4.831802e+00) (   5.733208e+00   0.000000e+00 -5.138959e+00) (   1.146642e+01   0.000000e+00 -5.225368e+00) (   1.719963e+01   0.000000e+00 -1.214701e+00) (   2.293283e+01   0.000000e+00 -1.643621e+00) 
2.7	(   1.146642e+00   0.000000e+00 -4.827121e+00) (   5.733208e+00   0.000000e+00 -5.142724e+00) (   1.146642e+01   0.000000e+00 -5.225655e+00) (   1.719963e+01   0.000000e+00 -1.214559e+00) (   2.293283e+01   0.000000e+00 -1.643581e+00) 
2.8	(   1.146642e+00   0.000000e+00 -4.820582e+00) (   5.733208e+00   0.000000e+00 -5.146813e+00) (   1.146642e+01   0.000000e+00 -5.226081e+00) (   1.719963e+01   0.000000e+00 -1.214413e+00) (   2.293283e+01   0.000000e+00 -1.643597e+00) 
2.9	(   1.146642e+00   0.000000e+00 -4.812493e+00) (   5.733208e+00   0.000000e+00 -5.151093e+00) (   1.146642e+01   0.000000e+00 -5.226664e+00) (   1.719963e+01   0.000000e+00 -1.214271e+00) (   2.293283e+01   0.000000e+00 -1.644102e+00) 
3	(   1.146642e+00   0.000000e+00 -4.803234e+00) (   5.733208e+00   0.000000e+00 -5.155370e+00) (   1.146642e+01   0.000000e+00 -5.227413e+00) (   1.719963e+01   0.000000e+00 -1.214141e+00) (   2.293283e+01   0.000000e+00 -1.644493e+00) 
3.1	(   1.146642e+00   0.000000e+00 -4.793340e+00) (   5.733208e+00   0.000000e+00 -5.159421e+00) (   1.146642e+01   0.000000e+00 -5.228340e+00) (   1.719963e+01   0.000000e+00 -1.214026e+00) (   2.293283e+01   0.000000e+00 -1.646488e+00) 
3.2	(   1.146642e+00   0.000000e+00 -4.783467e+00) (   5.733208e+00   0.000000e+00 -5.163022e+00) (   1.146642e+01   0.000000e+00 -5.229452e+00) (   1.719963e+01   0.000000e+00 -1.213921e+00) (   2.293283e+01   0.000000e+00 -1.647599e+00) 
3.3	(   1.146642e+00   0.000000e+00 -4.774160e+00) (   5.733208e+00   0.000000e+00 -5.165880e+00) (   1.146642e+01   0.000000e+00 -5.230747e+00) (   1.719963e+01   0.000000e+00 -1.213822e+00) (   2.293283e+01   0.000000e+00 -1.648648e+00) 
3.4	(   1.146642e+00   0.000000e+00 -4.765766e+00) (   5.733208e+00   0.000000e+00 -5.167657e+00) (   1.146642e+01   0.000000e+00 -5.232210e+00) (   1.719963e+01   0.000000e+00 -1.213722e+00) (   2.293283e+01   0.000000e+00 -1.649624e+00) 
3.5	(   1.146642e+00   0.000000e+00 -4.758873e+00) (   5.733208e+00   0.000000e+00 -5.168076e+00) (   1.146642e+01   0.000000e+00 -5.233827e+00) (   1.719963e+01   0.000000e+00 -1.213615e+00) (   2.293283e+01   0.000000e+00 -1.656316e+00) 
3.6	(   1.146642e+00   0.000000e+00 -4.754072e+00) (   5.733208e+00   0.000000e+00 -5.166912e+00) (   1.146642e+01   0.000000e+00 -5.235573e+00) (   1.719963e+01   0.000000e+00 -1.213498e+00) (   2.293283e+01   0.000000e+00 -1.657242e+00) 
3.7	(   1.146642e+00   0.000000e+00 -4.751759e+00) (   5.733208e+00   0.000000e+00 -5.163956e+00) (   1.146642e+01   0.000000e+00 -5.237414e+00) (   1.719963e+01   0.000000e+00 -1.213380e+00) (   2.293283e+01   0.000000e+00 -1.657984e+00) 
3.8	(   1.146642e+00   0.000000e+00 -4.752118e+00) (   5.733208e+00   0.000000e+00 -5.159055e+00) (   1.146642e+01   0.000000e+00 -5.239299e+00) (   1.719963e+01   0.000000e+00 -1.213284e+00) (   2.293283e+01   0.000000e+00 -1.655159e+00) 
3.9	(   1.146642e+00   0.000000e+00 -4.755237e+00) (   5.733208e+00   0.000000e+00 -5.152173e+00) (   1.146642e+01   0.000000e+00 -5.241168e+00) (   1.719963e+01   0.000000e+00 -1.213247e+00) (   2.293283e+01   0.000000e+00 -1.655329e+00) 
4	(   1.146642e+00   0.000000e+00 -4.761255e+00) (   5.733208e+00   0.000000e+00 -5.143464e+00) (   1.146642e+01   0.000000e+00 -5.242957e+00) (   1.719963e+01   0.000000e+00 -1.213322e+00) (   2.293283e+01   0.000000e+00 -1.655295e+00) 
4.1	(   1.146642e+00   0.000000e+00 -4.770079e+00) (   5.733208e+00   0.000000e+00 -5.133207e+00) (   1.146642e+01   0.000000e+00 -5.244594e+00) (   1.719963e+01   0.000000e+00 -1.213566e+00) (   2.293283e+01   0.000000e+00 -1.654724e+00) 
4.2	(   1.146642e+00   0.000000e+00 -4.781376e+00) (   5.733208e+00   0.000000e+00 -5.121800e+00) (   1.146642e+01   0.000000e+00 -5.245992e+00) (   1.719963e+01   0.000000e+00 -1.214030e+00) (   2.293283e+01   0.000000e+00 -1.653741e+00) 
4.3	(   1.146642e+00   0.000000e+00 -4.794716e+00) (   5.733208e+00   0.000000e+00 -5.109807e+00) (   1.146642e+01   0.000000e+00 -5.247066e+00) (   1.719963e+01   0.000000e+00 -1.214745e+00) (   2.293283e+01   0.000000e+00 -1.652296e+00) 
4.4	(   1.146642e+00   0.000000e+00 -4.809411e+00) (   5.733208e+00   0.000000e+00 -5.097899e+00) (   1.146642e+01   0.000000e+00 -5.247725e+00) (   1.719963e+01   0.000000e+00 -1.215706e+00) (   2.293283e+01   0.000000e+00 -1.651485e+00) 
4.5	(   1.146642e+00   0.000000e+00 -4.824808e+00) (   5.733208e+00   0.000000e+00 -5.086889e+00) (   1.146642e+01   0.000000e+00 -5.247889e+00) (   1.719963e+01   0.000000e+00 -1.216860e+00) (   2.293283e+01   0.000000e+00 -1.650893e+00) 
4.6	(   1.146642e+00   0.000000e+00 -4.840229e+00) (   5.733208e+00   0.000000e+00 -5.077535e+00) (   1.146642e+01   0.000000e+00 -5.247486e+00) (   1.719963e+01   0.000000e+00 -1.218108e+00) (   2.293283e+01   0.000000e+00 -1.650662e+00) 
4.7	(   1.146642e+00   0.000000e+00 -4.854514e+00) (   5.733208e+00   0.000000e+00 -5.070570e+00) (   1.146642e+01   0.000000e+00 -5.246451e+00) (   1.719963e+01   0.000000e+00 -1.219315e+00) (   2.293283e+01   0.000000e+00 -1.650557e+00) 
4.8	(   1.146642e+00   0.000000e+00 -4.866550e+00) (   5.733208e+00   0.000000e+00 -5.066647e+00) (   1.146642e+01   0.000000e+00 -5.244733e+00) (   1.719963e+01   0.000000e+00 -1.220329e+00) (   2.293283e+01   0.000000e+00 -1.650471e+00) 
